record ID,latitude,longitude,date,case_numbe,cluster label,subzone ID
6678,1.430242,103.7958009,200529,3,21,269
6679,1.430556,103.795354,200529,1,21,269
6680,1.429309,103.795498,200529,1,21,269
6681,1.4287026,103.7947727,200529,2,21,269
6682,1.428601,103.79545,200529,3,21,269
6683,1.427787,103.794715,200529,3,21,269
6684,1.427919,103.795271,200529,6,21,269
6685,1.4315613,103.795109,200529,1,21,269
6686,1.360238,103.881326,200529,6,22,203
6687,1.36162,103.878666,200529,1,22,203
6688,1.3578622,103.8788124,200529,5,22,203
6689,1.359526,103.878802,200529,3,22,203
6690,1.3618734,103.8817394,200529,8,22,203
6691,1.3619294,103.8806616,200529,1,22,203
6692,1.3618413,103.8799705,200529,3,22,203
6693,1.371417,103.881447,200529,1,23,228
6694,1.3724106,103.8805931,200529,1,23,228
6695,1.3721634,103.881242,200529,1,23,228
6696,1.372645,103.881121,200529,1,23,228
6697,1.37243,103.881598,200529,1,23,228
6698,1.372797,103.881827,200529,2,23,228
6699,1.3746824,103.8799635,200529,2,23,235
6700,1.374414,103.87967,200529,4,23,235
6701,1.3739874,103.8797231,200529,1,23,235
6702,1.3735204,103.8798173,200529,1,23,235
6703,1.3736312,103.8791183,200529,6,23,235
6704,1.3732959,103.8806103,200529,2,23,235
6705,1.373899,103.880804,200529,2,23,235
6706,1.374262,103.878479,200529,2,23,235
6707,1.3666415,103.8488332,200529,1,24,202
6708,1.3666484,103.8501434,200529,3,24,202
6709,1.368396,103.847754,200529,1,24,202
6710,1.367065,103.846874,200529,1,24,202
6711,1.3683799,103.849088,200529,2,24,202
6712,1.3679878,103.8491787,200529,8,24,202
6713,1.367563,103.849757,200529,4,24,202
6714,1.3671343,103.8497283,200529,2,24,202
6715,1.337985,103.872385,200529,2,25,187
6716,1.34081,103.87185,200529,19,25,187
6717,1.3432916,103.8545293,200529,3,26,166
6718,1.346532,103.862191,200529,11,26,161
6719,1.345084,103.862855,200529,3,26,161
6720,1.344659,103.862175,200529,4,26,161
6721,1.3487721,103.8634687,200529,5,27,161
6722,1.349532,103.861224,200529,1,27,161
6723,1.346532,103.862191,200529,9,27,161
6724,1.346249,103.860934,200529,5,27,161
6725,1.3693402,103.8544579,200529,2,28,204
6726,1.3638955,103.8552628,200529,1,28,204
6727,1.368135,103.854433,200529,2,28,204
6728,1.367768,103.85419,200529,2,28,204
6729,1.3673639,103.8539335,200529,1,28,204
6730,1.367065,103.853798,200529,2,28,204
6731,1.366451,103.854361,200529,1,28,204
6732,1.366643,103.855438,200529,2,28,204
6733,1.3658985,103.858824,200529,1,28,204
6734,1.366893,103.857517,200529,1,28,204
6735,1.366291,103.857016,200529,1,28,204
6736,1.365868,103.856877,200529,1,28,204
6737,1.36538,103.856725,200529,1,28,204
6738,1.364171,103.8565785,200529,1,28,204
6739,1.307313,103.889415,200529,1,29,117
6740,1.30745,103.8889584,200529,3,29,117
6741,1.307977,103.888812,200529,1,29,117
6742,1.30614,103.886775,200529,4,29,117
6743,1.306757,103.888895,200529,3,29,117
6744,1.3089564,103.888358,200529,3,29,117
6745,1.309381,103.886723,200529,1,29,117
6746,1.308567,103.887961,200529,1,29,117
6747,1.4336921,103.8004802,200529,4,30,285
6748,1.4335047,103.801018,200529,10,30,285
6749,1.4341688,103.8005255,200529,1,30,285
6750,1.4341915,103.8009722,200529,2,30,285
6751,1.402551,103.747978,200529,2,31,319
6752,1.402153,103.747997,200529,6,31,319
6753,1.40221,103.747511,200529,4,31,319
6754,1.401972,103.747325,200529,1,31,319
6755,1.4018947,103.74708,200529,1,31,319
6756,1.401599,103.746416,200529,2,31,319
6757,1.443818,103.789081,200529,5,32,280
6758,1.443946,103.789887,200529,5,32,280
6759,1.443517,103.791634,200529,1,32,280
6760,1.442161,103.791683,200529,2,32,280
6761,1.444472,103.792652,200529,1,32,280
6762,1.444267,103.790711,200529,2,32,280
6763,1.301174,103.848036,200529,4,33,86
6764,1.301434,103.847634,200529,1,33,86
6765,1.301276,103.846884,200529,2,33,86
6766,1.302673,103.846702,200529,1,33,86
6767,1.300598,103.848584,200529,2,33,86
6768,1.302485,103.846536,200529,1,33,86
6769,1.30218,103.848149,200529,1,33,86
6770,1.303144,103.847667,200529,2,33,86
6771,1.302982,103.847089,200529,1,33,86
6772,1.3182332,103.9403491,200529,1,34,141
6773,1.3193583,103.9409121,200529,1,34,141
6774,1.3175232,103.9408108,200529,3,34,141
6775,1.3178975,103.9395054,200529,5,34,141
6776,1.3188413,103.9386818,200529,2,34,141
6777,1.3174203,103.9376388,200529,1,34,141
6778,1.317062,103.938562,200529,1,34,141
6779,1.315362,103.940785,200529,1,34,141
6780,1.3773993,103.7754193,200529,3,35,230
6781,1.378576,103.775032,200529,11,35,230
6782,1.313431,103.883767,200529,3,36,117
6783,1.3124837,103.8765539,200529,1,36,117
6784,1.3139671,103.8773437,200529,3,36,117
6785,1.3128419,103.8783531,200529,2,36,117
6786,1.3138975,103.8791922,200529,2,36,117
6787,1.312692,103.875593,200529,1,36,117
6788,1.3158597,103.8867148,200529,2,36,117
6789,1.3357978,103.9021495,200529,6,37,143
6790,1.333914,103.9034445,200529,5,37,143
6791,1.3342373,103.9023303,200529,2,37,143
6792,1.3367835,103.9040443,200529,1,37,143
6793,1.369941,103.858011,200529,1,38,212
6794,1.3698332,103.8558859,200529,1,38,212
6795,1.3737839,103.854658,200529,1,38,212
6796,1.373805,103.85637,200529,3,38,212
6797,1.373267,103.856354,200529,1,38,212
6798,1.374261,103.858269,200529,1,38,212
6799,1.3724909,103.857264,200529,1,38,212
6800,1.3720459,103.8577221,200529,1,38,212
6801,1.3705725,103.85786,200529,2,38,212
6802,1.3714234,103.8558242,200529,1,38,212
6803,1.3742108,103.8627064,200529,13,39,215
6804,1.351189,103.863726,200529,13,40,161
6805,1.343351,103.866793,200529,13,41,188
6806,1.3391894,103.8483009,200529,1,42,186
6807,1.339572,103.844836,200529,2,42,191
6808,1.3383357,103.8455291,200529,1,42,191
6809,1.338814,103.846856,200529,2,42,186
6810,1.339691,103.847092,200529,1,42,186
6811,1.339821,103.846152,200529,1,42,191
6812,1.338661,103.848284,200529,1,42,186
6813,1.338482,103.847776,200529,1,42,186
6814,1.3377717,103.8467378,200529,2,42,186
6815,1.3222397,103.8814533,200529,1,43,117
6816,1.3148629,103.881296,200529,2,43,117
6817,1.317682,103.879399,200529,1,43,117
6818,1.316652,103.880308,200529,5,43,117
6819,1.317801,103.880004,200529,2,43,117
6820,1.3167757,103.8868349,200529,1,44,117
6821,1.313431,103.883767,200529,1,44,117
6822,1.31442,103.8870327,200529,3,44,117
6823,1.311914,103.886988,200529,1,44,117
6824,1.3152493,103.8877469,200529,1,44,117
6825,1.315353,103.888504,200529,1,44,117
6826,1.3133594,103.8884015,200529,1,44,117
6827,1.3156848,103.8896649,200529,2,44,117
6828,1.3611304,103.8702353,200529,7,45,206
6829,1.3591017,103.8731195,200529,2,45,206
6830,1.3592089,103.871776,200529,1,45,206
6831,1.3578486,103.8712008,200529,1,45,206
6832,1.382431,103.8633118,200529,3,46,246
6833,1.381601,103.862859,200529,8,46,246
6834,1.334794,103.867104,200529,11,47,179
6835,1.3234575,103.8521005,200529,1,48,181
6836,1.3285517,103.8446775,200529,1,48,181
6837,1.3278746,103.8437273,200529,2,48,181
6838,1.328223,103.843677,200529,1,48,181
6839,1.327657,103.842286,200529,1,48,181
6840,1.328066,103.842602,200529,4,48,181
6841,1.3714519,103.837222,200529,1,49,214
6842,1.370999,103.838239,200529,1,49,214
6843,1.370192,103.837652,200529,1,49,214
6844,1.3704294,103.8373814,200529,1,49,214
6845,1.371804,103.839025,200529,3,49,214
6846,1.3720462,103.8386319,200529,1,49,214
6847,1.3722679,103.8403796,200529,1,49,214
6848,1.383905,103.761741,200529,3,50,257
6849,1.385331,103.762145,200529,1,50,257
6850,1.381349,103.761581,200529,3,50,257
6851,1.382412,103.761646,200529,1,50,257
6852,1.382963,103.761269,200529,1,50,257
6853,1.368174,103.867378,200529,1,51,206
6854,1.3663067,103.8678814,200529,3,51,206
6855,1.364533,103.869177,200529,1,51,206
6856,1.3653387,103.8691882,200529,4,51,206
6857,1.4226993,103.8395561,200529,1,52,310
6858,1.4223711,103.8395109,200529,1,52,310
6859,1.4217481,103.8373835,200529,1,52,310
6860,1.4219296,103.8381954,200529,4,52,310
6861,1.422251,103.838509,200529,2,52,310
6862,1.372733,103.8331724,200529,2,53,214
6863,1.377756,103.834311,200529,2,53,225
6864,1.37901,103.833313,200529,2,53,225
6865,1.3765497,103.8326817,200529,2,53,225
6866,1.303454,103.913406,200529,1,54,54
6867,1.304657,103.915725,200529,1,54,54
6868,1.304926,103.9138399,200529,1,54,54
6869,1.30367,103.914933,200529,1,54,54
6870,1.305356,103.914986,200529,4,54,54
6871,1.374982,103.771548,200529,1,55,230
6872,1.374993,103.774659,200529,2,55,230
6873,1.374505,103.773478,200529,2,55,230
6874,1.3741509,103.772696,200529,2,55,230
6875,1.374569,103.772862,200529,1,55,230
6876,1.3065778,103.8373806,200529,2,56,68
6877,1.30688,103.836832,200529,4,56,68
6878,1.307562,103.836337,200529,1,56,68
6879,1.327521,103.92225,200529,1,57,92
6880,1.32635,103.922814,200529,1,57,92
6881,1.325758,103.922426,200529,4,57,92
6882,1.3250766,103.9205908,200529,1,57,92
6883,1.360408,103.888678,200529,1,58,252
6884,1.362786,103.894207,200529,3,58,224
6885,1.3641857,103.8941022,200529,2,58,224
6886,1.363827,103.895137,200529,1,58,224
6887,1.379624,103.893201,200529,1,59,222
6888,1.376459,103.890846,200529,1,59,228
6889,1.3795519,103.891404,200529,3,59,228
6890,1.379654,103.889735,200529,1,59,228
6891,1.377884,103.890139,200529,1,59,228
6892,1.376603,103.877403,200529,4,60,235
6893,1.377684,103.878272,200529,1,60,235
6894,1.376774,103.878801,200529,1,60,235
6895,1.377207,103.879636,200529,1,60,235
6896,1.3113118,103.8791529,200529,3,61,117
6897,1.310902,103.8799478,200529,4,61,117
6898,1.3644658,103.870981,200529,1,62,206
6899,1.366475,103.87318,200529,1,62,206
6900,1.3665524,103.8721579,200529,2,62,206
6901,1.365624,103.8717056,200529,1,62,206
6902,1.36669,103.870405,200529,2,62,206
6903,1.3944369,103.9050414,200529,4,63,292
6904,1.395042,103.903841,200529,1,63,292
6905,1.39556,103.904028,200529,1,63,292
6906,1.395495,103.903418,200529,1,63,292
6907,1.301403,103.898181,200529,3,64,54
6908,1.301812,103.899202,200529,3,64,54
6909,1.3621659,103.870411,200529,2,65,206
6910,1.3611304,103.8702353,200529,4,65,206
6911,1.3339342,103.8767922,200529,2,66,178
6912,1.3319335,103.8737307,200529,1,66,178
6913,1.3325277,103.8717469,200529,3,66,178
6914,1.3448311,103.8667894,200529,2,67,161
6915,1.344158,103.8673783,200529,1,67,161
6916,1.3451431,103.8643521,200529,3,67,161
6917,1.3581446,103.9602324,200529,2,68,142
6918,1.3577464,103.9597015,200529,1,68,142
6919,1.3584691,103.9602896,200529,1,68,142
6920,1.3579069,103.9595452,200529,2,68,142
6921,1.3294404,103.8865668,200529,1,69,171
6922,1.329516,103.88809,200529,1,69,171
6923,1.3283032,103.8870762,200529,1,69,171
6924,1.326973,103.886492,200529,1,69,171
6925,1.3275012,103.8871326,200529,1,69,171
6926,1.38466,103.897922,200529,1,70,314
6927,1.383998,103.899085,200529,3,70,314
6928,1.385193,103.898744,200529,1,70,314
6929,1.3552523,103.8615838,200529,1,71,206
6930,1.3558209,103.8616193,200529,1,71,206
6931,1.355111,103.8596722,200529,2,71,206
6932,1.3557507,103.8594173,200529,1,71,206
6933,1.3209405,103.906296,200529,1,72,92
6934,1.318524,103.906425,200529,1,72,92
6935,1.31895,103.906163,200529,3,72,92
6936,1.3148136,103.9029027,200529,3,73,135
6937,1.3154167,103.9029252,200529,1,73,135
6938,1.3138363,103.9035744,200529,1,73,135
6939,1.313915,103.841557,200529,1,74,119
6940,1.315199,103.842648,200529,3,74,119
6941,1.314704,103.842609,200529,1,74,119
6942,1.298041,103.833039,200529,2,75,127
6943,1.298226,103.834291,200529,1,75,127
6944,1.299479,103.833698,200529,2,75,127
6945,1.3717863,103.7053211,200529,5,76,272
6946,1.36778,103.881361,200529,5,77,203
6947,1.341997,103.768563,200529,5,78,148
6948,1.3391546,103.8774097,200529,5,79,182
6949,1.446142,103.795342,200529,1,80,285
6950,1.443658,103.796704,200529,1,80,285
6951,1.444574,103.796152,200529,1,80,285
6952,1.4451449,103.794377,200529,1,80,285
6953,1.445309,103.794618,200529,1,80,285
6954,1.4336471,103.7989003,200529,1,81,285
6955,1.433976,103.798018,200529,1,81,285
6956,1.4345031,103.7989271,200529,1,81,285
6957,1.435998,103.799084,200529,1,81,285
6958,1.435452,103.799352,200529,1,81,285
6959,1.3133757,103.8493323,200529,1,82,106
6960,1.314659,103.84832,200529,1,82,106
6961,1.3142244,103.848304,200529,2,82,106
6962,1.3183019,103.9085734,200529,4,83,92
6963,1.3645831,103.8764448,200529,2,84,203
6964,1.3619118,103.8750341,200529,1,84,203
6965,1.362716,103.876531,200529,1,84,203
6966,1.316532,103.846282,200529,1,85,119
6967,1.316146,103.845538,200529,1,85,119
6968,1.316612,103.845289,200529,1,85,119
6969,1.317348,103.844793,200529,1,85,119
6970,1.3222207,103.8682738,200529,1,86,138
6971,1.322958,103.869896,200529,1,86,138
6972,1.322333,103.871339,200529,1,86,138
6973,1.323298,103.870388,200529,1,86,138
6974,1.369544,103.8650603,200529,3,87,206
6975,1.3681902,103.8626332,200529,1,87,206
6976,1.362725,103.891747,200529,1,88,252
6977,1.3638824,103.8917887,200529,1,88,252
6978,1.361689,103.891451,200529,2,88,252
6979,1.3390629,103.8587394,200529,4,89,238
6980,1.418002,103.835513,200529,2,90,310
6981,1.417635,103.835707,200529,1,90,310
6982,1.416318,103.83509,200529,1,90,310
6983,1.299503,103.898175,200529,3,91,54
6984,1.298905,103.887267,200529,1,92,60
6985,1.297328,103.887531,200529,2,92,60
6986,1.322123,103.8666329,200529,1,93,180
6987,1.322727,103.866238,200529,2,93,180
6988,1.3473492,103.850553,200529,1,94,166
6989,1.3468039,103.850573,200529,1,94,166
6990,1.346586,103.850169,200529,1,94,166
6991,1.3581741,103.8311253,200529,1,95,200
6992,1.35689,103.832061,200529,2,95,200
6993,1.357165,103.750967,200529,2,96,193
6994,1.355546,103.751119,200529,1,96,193
6995,1.304915,103.837296,200529,1,97,68
6996,1.303984,103.839566,200529,1,97,68
6997,1.303713,103.838432,200529,1,97,68
6998,1.3716323,103.7674843,200529,3,98,209
6999,1.3320058,103.8769681,200529,2,99,178
7000,1.331199,103.8765133,200529,1,99,178
7001,1.38753,103.745191,200529,3,100,254
7002,1.3508831,103.8440383,200529,2,101,194
7003,1.3509901,103.8421054,200529,1,101,194
7004,1.298375,103.796545,200529,1,102,55
7005,1.298468,103.796977,200529,1,102,55
7006,1.298079,103.798418,200529,1,102,55
7007,1.363598,103.882883,200529,3,103,203
7008,1.306687,103.902804,200529,1,104,93
7009,1.3071204,103.9009519,200529,1,104,93
7010,1.306581,103.901102,200529,1,104,93
7011,1.325062,103.846095,200529,1,105,181
7012,1.325734,103.845466,200529,1,105,181
7013,1.324482,103.846249,200529,1,105,181
7014,1.280664,103.8249412,200529,1,106,25
7015,1.280326,103.8243632,200529,1,106,25
7016,1.279883,103.824954,200529,1,106,25
7017,1.314545,103.77959,200529,3,107,109
7018,1.4413896,103.8267765,200529,1,108,282
7019,1.4418863,103.8261699,200529,2,108,282
7020,1.310747,103.927427,200529,3,109,121
7021,1.3148136,103.9029027,200529,1,110,135
7022,1.315985,103.902166,200529,1,110,135
7023,1.316302,103.902743,200529,1,110,135
7024,1.3175057,103.9044223,200529,1,111,135
7025,1.312665,103.90693,200529,2,111,93
7026,1.383036,103.866081,200529,3,112,246
7027,1.403949,103.897332,200529,3,113,321
7028,1.375028,103.870137,200529,2,114,217
7029,1.375027,103.871948,200529,1,114,217
7030,1.362658,103.953794,200529,2,115,142
7031,1.3624786,103.9547403,200529,1,115,142
7032,1.334381,103.84765,200529,1,116,174
7033,1.334377,103.84956,200529,1,116,174
7034,1.334357,103.850054,200529,1,116,174
7035,1.314313,103.872805,200529,1,117,107
7036,1.313973,103.873035,200529,1,117,107
7037,1.3154734,103.8738368,200529,1,117,107
7038,1.3528057,103.7000291,200529,3,118,160
7039,1.4372031,103.8325912,200529,2,119,274
7040,1.4366772,103.832428,200529,1,119,274
7041,1.3760131,103.8399831,200529,1,120,214
7042,1.3766669,103.8386321,200529,1,120,214
7043,1.370906,103.844763,200529,2,121,214
7044,1.311532,103.93723,200529,2,122,114
7045,1.3312204,103.9311824,200529,1,123,173
7046,1.331317,103.931186,200529,1,123,173
7047,1.3331379,103.9246468,200529,1,124,173
7048,1.3325106,103.9241581,200529,1,124,173
7049,1.3367323,103.9258839,200529,1,125,147
7050,1.336037,103.924854,200529,1,125,147
7051,1.37919,103.865797,200529,2,126,246
7052,1.363594,103.746694,200529,1,127,201
7053,1.363631,103.745974,200529,1,127,201
7054,1.379408,103.882705,200529,2,128,235
7055,1.3750005,103.8280866,200529,2,129,225
7056,1.323866,103.924796,200529,1,130,92
7057,1.324885,103.926125,200529,1,130,92
7058,1.334642,103.772319,200529,2,131,148
7059,1.3717822,103.7709203,200529,2,132,209
7060,1.325816,103.887931,200529,2,133,171
7061,1.381739,103.89555,200529,1,134,247
7062,1.382338,103.894509,200529,1,134,247
7063,1.394354,103.911541,200529,2,135,318
7064,1.3212174,103.8973091,200529,2,136,135
7065,1.318676,103.89974,200529,1,137,135
7066,1.317546,103.898527,200529,1,137,135
7067,1.3303127,103.8815076,200529,1,138,171
7068,1.3311019,103.8810221,200529,1,138,171
7069,1.3696042,103.8807854,200529,1,139,228
7070,1.370444,103.8801958,200529,1,139,228
7071,1.278997,103.827626,200529,2,140,25
7072,1.3345747,103.9079459,200529,2,141,143
7073,1.336244,103.881127,200529,1,142,182
7074,1.3391546,103.8774097,200529,1,142,182
7075,1.343132,103.6956435,200529,1,143,160
7076,1.343589,103.6939176,200529,1,143,160
7077,1.293588,103.839335,200529,1,144,33
7078,1.294827,103.83996,200529,1,144,33
7079,1.342631,103.8569535,200529,1,145,184
7080,1.3411979,103.856116,200529,1,145,184
7081,1.318044,103.842097,200529,2,146,119
7082,1.304595,103.863372,200529,1,147,51
7083,1.304865,103.8636609,200529,1,147,51
7084,1.317705,103.942938,200529,2,148,141
7085,1.371087,103.752473,200529,1,149,219
7086,1.369938,103.752196,200529,1,149,219
7087,1.352317,103.841418,200529,1,150,194
7088,1.3538489,103.8426346,200529,1,150,194
7089,1.31215,103.836905,200529,2,151,96
7090,1.4254334,103.8828069,200529,2,152,273
7091,1.34256,103.954973,200529,1,153,151
7092,1.343505,103.954247,200529,1,153,151
7093,1.3158597,103.8867148,200529,2,154,117
7094,1.3510222,103.945987,200529,2,155,142
7095,1.359735,103.946202,200529,1,156,142
7096,1.3587797,103.9473507,200529,1,156,142
7097,1.322944,103.73926,200529,1,157,136
7098,1.322112,103.741448,200529,1,157,136
7099,1.368678,103.878161,200529,2,158,203
7100,1.3169001,103.6280708,200529,2,159,163
7101,1.328654,103.902798,200529,1,160,177
7102,1.327699,103.903972,200529,1,160,177
7103,1.324592,103.858153,200529,1,161,181
7104,1.3240926,103.8567731,200529,1,161,181
7105,1.4347046,103.7909724,200529,2,162,269
7106,1.435673,103.802422,200529,1,163,285
7107,1.436185,103.802906,200529,1,163,285
7108,1.4189909,103.8388839,200529,1,164,310
7109,1.420365,103.8384103,200529,1,164,310
7110,1.336088,103.869609,200605,18,1,188
7111,1.33935,103.87079,200605,32,1,187
7112,1.3364,103.867407,200605,23,1,188
7113,1.33617,103.868024,200605,16,1,188
7114,1.338021,103.868528,200605,18,1,188
7115,1.3401137,103.8670745,200605,3,1,188
7116,1.33934,103.869374,200605,81,1,188
7117,1.3561352,103.9576533,200605,4,2,142
7118,1.355875,103.958032,200605,10,2,142
7119,1.355182,103.957313,200605,2,2,142
7120,1.3553373,103.9567212,200605,1,2,142
7121,1.355866,103.956493,200605,3,2,142
7122,1.352372,103.959191,200605,1,2,142
7123,1.3526176,103.9592892,200605,1,2,142
7124,1.353349,103.95848,200605,1,2,142
7125,1.353523,103.959391,200605,2,2,142
7126,1.353329,103.959804,200605,1,2,142
7127,1.352627,103.960235,200605,1,2,142
7128,1.352539,103.959782,200605,2,2,142
7129,1.3542155,103.959041,200605,1,2,142
7130,1.3542811,103.9576394,200605,2,2,142
7131,1.354961,103.958405,200605,5,2,142
7132,1.3548212,103.9586726,200605,1,2,142
7133,1.355191,103.958811,200605,4,2,142
7134,1.355434,103.958133,200605,3,2,142
7135,1.353044,103.957633,200605,1,2,142
7136,1.354171,103.96216,200605,1,2,142
7137,1.354375,103.962821,200605,1,2,142
7138,1.355099,103.962378,200605,1,2,142
7139,1.354427,103.961414,200605,1,2,142
7140,1.354099,103.961524,200605,3,2,142
7141,1.354327,103.960943,200605,1,2,142
7142,1.355777,103.960731,200605,1,2,142
7143,1.357037,103.959923,200605,4,2,142
7144,1.357081,103.958579,200605,2,2,142
7145,1.356456,103.9580133,200605,11,2,142
7146,1.356028,103.958719,200605,13,2,142
7147,1.35654,103.958562,200605,18,2,142
7148,1.355298,103.959624,200605,23,2,142
7149,1.333004,103.868504,200605,1,3,179
7150,1.3336392,103.8687799,200605,1,3,179
7151,1.334392,103.869243,200605,6,3,179
7152,1.3343943,103.8685657,200605,3,3,179
7153,1.334214,103.868032,200605,1,3,179
7154,1.334656,103.868221,200605,7,3,179
7155,1.3349768,103.8677682,200605,5,3,179
7156,1.334907,103.86752,200605,3,3,179
7157,1.335752,103.865817,200605,20,3,179
7158,1.335141,103.866279,200605,17,3,179
7159,1.33526,103.865783,200605,3,3,179
7160,1.335358,103.865428,200605,1,3,179
7161,1.335495,103.86515,200605,6,3,179
7162,1.335009,103.865213,200605,6,3,179
7163,1.335104,103.865517,200605,2,3,179
7164,1.334757,103.865564,200605,1,3,179
7165,1.33448,103.86556,200605,1,3,179
7166,1.334633,103.865244,200605,2,3,179
7167,1.334311,103.865882,200605,1,3,179
7168,1.331837,103.867242,200605,1,3,179
7169,1.33271,103.868034,200605,1,3,179
7170,1.332298,103.867117,200605,5,3,179
7171,1.332865,103.865965,200605,1,3,179
7172,1.332642,103.865457,200605,1,3,179
7173,1.332432,103.866037,200605,1,3,179
7174,1.334612,103.866351,200605,4,3,179
7175,1.334738,103.866787,200605,1,3,179
7176,1.334079,103.866477,200605,2,3,179
7177,1.333843,103.866045,200605,5,3,179
7178,1.333596,103.865416,200605,1,3,179
7179,1.333195,103.8661326,200605,2,3,179
7180,1.333718,103.866706,200605,1,3,179
7181,1.334039,103.867366,200605,1,3,179
7182,1.3577439,103.7592691,200605,1,4,197
7183,1.3606767,103.7629625,200605,6,4,197
7184,1.35999,103.763504,200605,1,4,197
7185,1.359412,103.763116,200605,5,4,197
7186,1.358566,103.762857,200605,18,4,197
7187,1.357124,103.760942,200605,3,4,197
7188,1.356307,103.760808,200605,4,4,197
7189,1.358977,103.760407,200605,9,4,197
7190,1.360099,103.75968,200605,26,4,197
7191,1.3597312,103.7615674,200605,15,4,197
7192,1.35831,103.760096,200605,3,4,197
7193,1.360097,103.762179,200605,9,4,197
7194,1.360322,103.761288,200605,1,4,197
7195,1.313604,103.882294,200605,1,5,117
7196,1.313431,103.883767,200605,5,5,117
7197,1.315965,103.884659,200605,3,5,117
7198,1.3177053,103.8849042,200605,1,5,117
7199,1.31127,103.8857029,200605,4,5,117
7200,1.310716,103.882551,200605,1,5,117
7201,1.3115722,103.882711,200605,9,5,117
7202,1.312195,103.882622,200605,4,5,117
7203,1.3121935,103.8822215,200605,10,5,117
7204,1.313156,103.882231,200605,1,5,117
7205,1.3122157,103.8833463,200605,3,5,117
7206,1.312903,103.883539,200605,1,5,117
7207,1.312182,103.883548,200605,1,5,117
7208,1.3151949,103.883079,200605,9,5,117
7209,1.314707,103.883256,200605,1,5,117
7210,1.315297,103.8837269,200605,9,5,117
7211,1.3146681,103.8841387,200605,7,5,117
7212,1.3150183,103.8848457,200605,9,5,117
7213,1.314382,103.884621,200605,7,5,117
7214,1.311471,103.885631,200605,4,5,117
7215,1.3157568,103.886116,200605,1,5,117
7216,1.312513,103.886321,200605,3,5,117
7217,1.311914,103.886988,200605,1,5,117
7218,1.3158597,103.8867148,200605,4,5,117
7219,1.367993,103.851481,200605,17,6,204
7220,1.3687216,103.8515929,200605,8,6,204
7221,1.368377,103.850758,200605,31,6,204
7222,1.369115,103.851476,200605,11,6,204
7223,1.3694893,103.8532158,200605,3,6,204
7224,1.3691141,103.8533152,200605,3,6,204
7225,1.369072,103.852661,200605,1,6,204
7226,1.3682897,103.8535289,200605,2,6,204
7227,1.3679476,103.8533165,200605,2,6,204
7228,1.336258,103.863422,200605,17,7,179
7229,1.336831,103.863258,200605,10,7,179
7230,1.33739,103.862794,200605,8,7,179
7231,1.336884,103.862627,200605,2,7,179
7232,1.336423,103.862862,200605,4,7,179
7233,1.3355,103.862635,200605,11,7,179
7234,1.334568,103.862951,200605,3,7,179
7235,1.335157,103.863514,200605,6,7,179
7236,1.334359,103.863292,200605,13,7,179
7237,1.342196,103.771624,200605,15,8,148
7238,1.3430465,103.7703494,200605,23,8,148
7239,1.341529,103.770727,200605,2,8,148
7240,1.343637,103.772753,200605,1,8,148
7241,1.3439616,103.7715551,200605,9,8,148
7242,1.344223,103.772792,200605,1,8,148
7243,1.343405,103.772036,200605,2,8,148
7244,1.347536,103.770761,200605,1,8,148
7245,1.346913,103.770919,200605,4,8,148
7246,1.344248,103.774273,200605,15,8,148
7247,1.3013758,103.8906487,200605,1,9,60
7248,1.299561,103.892034,200605,1,9,60
7249,1.304822,103.893071,200605,6,9,60
7250,1.2986648,103.8928225,200605,8,9,60
7251,1.300849,103.895891,200605,7,9,60
7252,1.300027,103.89549,200605,6,9,60
7253,1.297611,103.888604,200605,2,9,60
7254,1.298092,103.892193,200605,2,9,60
7255,1.297127,103.8913328,200605,6,9,60
7256,1.298315,103.897527,200605,1,9,60
7257,1.296848,103.889879,200605,2,9,60
7258,1.297591,103.889661,200605,1,9,60
7259,1.297328,103.887531,200605,1,9,60
7260,1.297351,103.894548,200605,9,9,60
7261,1.296781,103.892789,200605,3,9,60
7262,1.3034559,103.8845818,200605,4,9,60
7263,1.298139,103.89551,200605,6,9,60
7264,1.299074,103.889876,200605,1,9,60
7265,1.2992741,103.8932002,200605,1,9,60
7266,1.304927,103.836397,200605,3,10,68
7267,1.306175,103.835371,200605,3,10,68
7268,1.30579,103.83443,200605,4,10,68
7269,1.30593,103.833845,200605,26,10,68
7270,1.304773,103.834824,200605,5,10,68
7271,1.305299,103.834594,200605,14,10,68
7272,1.30596,103.836262,200605,1,10,68
7273,1.304561,103.833956,200605,1,10,63
7274,1.305933,103.832938,200605,1,10,63
7275,1.372733,103.8331724,200605,4,11,214
7276,1.3725353,103.831873,200605,2,11,225
7277,1.374266,103.8303,200605,2,11,225
7278,1.3731142,103.8307357,200605,4,11,225
7279,1.3732959,103.8327755,200605,1,11,225
7280,1.3759482,103.8304284,200605,14,11,225
7281,1.37723,103.831148,200605,6,11,225
7282,1.377694,103.833071,200605,2,11,225
7283,1.3777812,103.8315084,200605,3,11,225
7284,1.3765497,103.8326817,200605,10,11,225
7285,1.356596,103.830749,200605,9,11,200
7286,1.362043,103.830378,200605,1,12,200
7287,1.3618407,103.8337483,200605,15,12,200
7288,1.3616189,103.832737,200605,22,12,200
7289,1.360785,103.831229,200605,1,12,200
7290,1.362765,103.832646,200605,2,12,200
7291,1.3628453,103.8334355,200605,3,12,200
7292,1.362625,103.833902,200605,1,12,200
7293,1.363093,103.834592,200605,1,12,200
